area_R,std_dR,mean_H,t_recovery,cpu_step,effort,mode,seed
249.64089222069208,0.17741711023735168,0.8836428842360168,100.10000000000001,7.161566665000001e-05,1.0,control,168737
249.4938896869587,0.17733128580125007,0.8909936080061294,100.10000000000001,0.00027281270205,0.9108070730535174,fps,168737
249.4737464576695,0.19741154726703553,0.8851530010189653,101.9,7.235682079999997e-05,1.0,control,87499
249.6610085046352,0.1973651415192704,0.8604317158019442,101.9,0.0002728219708499999,0.735889379645402,fps,87499
250.323045512265,0.1957657958829978,0.8884596368871255,100.80000000000001,7.248294790000003e-05,1.0,control,941663
250.2890846721449,0.1955161246932561,0.854204776440202,100.80000000000001,0.0002738795207999999,0.8302531368872893,fps,941663
258.93037911192226,0.18140394660040876,0.8478779070061446,102.10000000000001,7.352432914999998e-05,1.0,control,496276
260.77591126736183,0.18224389952253903,0.8306072756315516,102.10000000000001,0.00027413818955,0.8652709422221108,fps,496276
255.18092336344682,0.153830161465851,0.8662723227891085,102.7,7.481194374999998e-05,1.0,control,748714
255.32942353194463,0.15432665672059698,0.8725991922231657,102.7,0.00027521050205,0.8470470225325711,fps,748714
255.64086581347843,0.1637252497114868,0.8909936080061294,101.80000000000001,7.348911040000026e-05,1.0,control,291806
255.90681898988453,0.16382000941000516,0.8894834912231809,101.80000000000001,0.00027733439375000017,0.9170964533962903,fps,291806
254.32463228036855,0.16560927270000783,0.8865631877295987,100.60000000000001,7.384978750000001e-05,1.0,control,807818
254.7256383277701,0.16557449333865726,0.8836428842360168,100.60000000000001,0.00027542942914999993,0.9246527011897078,fps,807818
249.40107820047749,0.21268035644460298,0.862328164959471,101.60000000000001,7.50435187499999e-05,1.0,control,754274
249.44126259916266,0.2125065076453521,0.9126946596572534,101.60000000000001,0.00027536031459999996,0.8125714611819106,fps,754274
250.26830514960258,0.19649037489107804,0.8201743737566978,103.5,7.411264585000019e-05,1.0,control,815804
250.38093148965856,0.19655167340207816,0.8368342149932937,101.30000000000001,0.00027838574579999964,0.8310352878308668,fps,815804
247.1481810678747,0.16204090679065328,0.903547416801929,100.10000000000001,7.418414165000015e-05,1.0,control,727306
249.21118507682945,0.16263797250641218,0.9267585852360016,102.4,0.00027736794375,0.7937735646560344,fps,727306
252.22478928007223,0.18024179549714764,0.8972205473678716,103.4,7.392946874999993e-05,1.0,control,393120
252.34037889585977,0.18057943837745596,0.9204317158019439,103.4,0.00027699136044999974,0.7968015773943087,fps,393120
251.66008386097815,0.20387612537833727,0.8710890754402171,101.5,7.426592289999973e-05,1.0,control,167335
251.71596516692472,0.20405340197295957,0.8586351967167326,101.5,0.00028008842500000026,0.700685488360979,fps,167335
253.71627845909526,0.22410611692492022,0.9233520192955259,103.2,7.442618334999977e-05,1.0,control,308631
253.82552454478747,0.22424015498560848,0.9484596368871253,103.2,0.0002780967729000004,0.865691380030823,fps,308631
246.2176188352064,0.19150178691553713,0.9281687719466348,100.10000000000001,7.42469020999998e-05,1.0,control,915519
246.83340171496513,0.1921120479163782,0.8884596368871254,100.10000000000001,0.0002775703979500001,0.8728847437105294,fps,915519
250.6193860142887,0.1679497470557476,0.8633520192955264,100.4,7.431207294999993e-05,1.0,control,613563
251.0185356932083,0.16791213082077464,0.8807225807424346,100.4,0.00027976899585000013,0.8282464564704167,fps,613563
250.70245950872578,0.17595283165846332,0.8861768553550207,101.4,7.434736040000018e-05,1.0,control,709628
251.11234758479264,0.1762212222966845,0.9175114123083621,101.4,0.0002767947291999995,0.9056438809479271,fps,709628
250.85694284011277,0.18590089930327963,0.8972205473678716,100.7,7.436549164999988e-05,1.0,control,505808
251.51518809713403,0.1859451118214829,0.8740093789337992,100.7,0.00027653293334999984,0.833605349536534,fps,505808
251.4621520769452,0.16122967656039353,0.895172838695761,100.2,7.534092295000008e-05,1.0,control,213917
251.6112500526489,0.16153699282385034,0.8991169965253983,100.2,0.0002802752458500002,0.8540507006542694,fps,213917
249.33988624398413,0.1742745423761244,0.9020373000189805,101.7,7.439094790000098e-05,1.0,control,349820
249.84106224483213,0.17423229192894793,0.8767784229127971,101.7,0.0002785353853999993,0.7399011627289673,fps,349820
253.7827229560145,0.17211086115656807,0.8894834912231809,103.7,7.408275834999927e-05,1.0,control,160034
254.71390207117162,0.17224226651510374,0.8803362483678566,103.7,0.0002788489021000004,0.8608727244834249,fps,160034
254.52230121110279,0.1794266762376053,0.8594078614658889,100.80000000000001,7.592008545000084e-05,1.0,control,320208
254.61426772444239,0.17893287127450988,0.9078779070061445,100.80000000000001,0.00027807573959999987,0.875265456542026,fps,320208
247.85380943000303,0.16796511540979964,0.8600453834273661,102.2,7.445359584999948e-05,1.0,control,55868
248.13241682406206,0.16853951368563921,0.8537185139933088,102.2,0.0002791780103999997,0.8109134377159277,fps,55868
253.671060289681,0.18974160764865697,0.8909936080061294,100.4,7.434922499999886e-05,1.0,control,752448
254.6946696366407,0.18999743659885301,0.8671449176105797,100.4,0.00027904119789999983,0.8413628907451893,fps,752448
249.9268981068435,0.17470353490533372,0.8807225807424346,101.10000000000001,7.50978937499994e-05,1.0,control,140554
251.20866856915242,0.17475894594992708,0.8691926262826905,101.10000000000001,0.0002769569041500006,0.8554776786899448,fps,140554
248.3415847777203,0.2024927996486528,0.9145911088147801,100.4,7.411753749999974e-05,1.0,control,739480
247.936939693651,0.20221585724939523,0.8913799403807074,100.4,0.00027835228539999974,0.7672785940021629,fps,739480
253.03483128710369,0.2049312895088307,0.8865631877295987,100.10000000000001,7.428471455000079e-05,1.0,control,941586
253.5328656357007,0.20568147615525423,0.8740093789337992,100.10000000000001,0.00027792121039999954,0.8945670013250462,fps,941586
252.05145282908927,0.17883670776866933,0.8865631877295987,101.10000000000001,7.401189375000001e-05,1.0,control,198181
252.24296758706606,0.17906770892826493,0.8633520192955264,101.10000000000001,0.00027731306459999983,0.8044656131938652,fps,198181
251.05221975288794,0.1527460378648902,0.8725991922231657,105.30000000000001,7.398768750000073e-05,1.0,control,863433
250.98338306004553,0.1530232000611499,0.8788261315849079,105.30000000000001,0.00027806669165000104,0.930496223694112,fps,863433
243.99865196567418,0.20087862873246454,0.8658859904145305,101.0,7.430029789999963e-05,1.0,control,207725
244.41197669180784,0.20125969274024264,0.8855393333935433,101.0,0.0002789665187499992,0.9559269919912252,fps,207725
260.9980698512004,0.16030919502369345,0.8880733045125475,100.2,7.420066455000125e-05,1.0,control,528709
262.14529096424695,0.1603674250457322,0.8638382817424195,100.2,0.0002772280895999998,0.8285733830133539,fps,528709
250.0853116026739,0.15999091900452,0.8497743561636713,105.60000000000001,7.426831045000029e-05,1.0,control,175133
249.98526722517886,0.16013021927486104,0.8585352666444174,105.60000000000001,0.00027995063955000036,0.9663934900356262,fps,175133
250.18957366206465,0.19804215284472998,0.9097743561636712,101.10000000000001,7.462399585000128e-05,1.0,control,838900
250.20178330107376,0.19796987944597197,0.903933749176507,100.60000000000001,0.00027981189795000036,0.8139507218151723,fps,838900
255.4025991481563,0.21027964327882015,0.9049576035125625,101.5,7.437717080000112e-05,1.0,control,876303
255.87487240472848,0.21074853481607017,0.8614555701379996,101.5,0.00027728057705,0.8797325436787866,fps,876303
251.68335482329476,0.13445999924010893,0.821360102703912,103.80000000000001,7.426376874999932e-05,1.0,control,95221
251.57694001493357,0.13475107708115447,0.8280733045125475,103.80000000000001,0.0002795457124999999,0.872367512209782,fps,95221
250.44339929575403,0.16810210904332265,0.8625793545463702,100.9,7.435657085000002e-05,1.0,control,58002
250.56805989570898,0.1681983470271072,0.8600453834273661,100.9,0.00027939563750000075,0.9269587031235456,fps,58002
249.25131770226378,0.16425556121783466,0.8807225807424346,104.7,7.428516874999928e-05,1.0,control,329898
249.26828867257674,0.1643949453889324,0.8429992098161924,104.7,0.00027823067289999985,0.8725366462455181,fps,329898
246.69850856770674,0.18907890741907293,0.8667585852360017,110.30000000000001,7.405317709999934e-05,1.0,control,443564
247.15239108759621,0.18905294249885807,0.851122598335461,110.30000000000001,0.00027741714165000245,0.8491706837389157,fps,443564
249.7281087349722,0.18596447040209058,0.8953240982103449,100.30000000000001,7.398593540000035e-05,1.0,control,930764
249.89085314300993,0.18588391550003233,0.8571250799337841,100.30000000000001,0.0002811122707999999,0.7559454473022522,fps,930764
249.43335830788547,0.18658310832566177,0.8774159448742745,100.10000000000001,7.440759165000088e-05,1.0,control,434275
249.73966960875455,0.18646120276656367,0.9126946596572534,100.10000000000001,0.00027797463960000073,0.846432563567007,fps,434275
253.59325305203194,0.18424893654038205,0.8807225807424346,100.10000000000001,7.451669789999755e-05,1.0,control,567573
253.6257207313222,0.18437824584384696,0.8774159448742744,100.10000000000001,0.00027967370835000054,0.7621841840278857,fps,567573
245.5891283462471,0.19302379721202031,0.8769296824273811,104.2,7.451504789999888e-05,1.0,control,407144
246.75805874094263,0.1929927935935764,0.8987306641508203,104.2,0.00028035224999999856,0.9344169467391404,fps,407144
249.23235014817487,0.1896731945524059,0.8788261315849079,101.4,7.437773960000129e-05,1.0,control,847156
249.59502836295133,0.18989695555673944,0.9219418325848927,101.4,0.00027831023334999827,0.8690626750366711,fps,847156
250.0214239299405,0.17652649780322266,0.8600453834273664,101.10000000000001,7.448056874999906e-05,1.0,control,121724
251.6718244253192,0.1767256736877067,0.8468540526700892,101.10000000000001,0.0002780278395500005,0.9048122166488184,fps,121724
248.68919060501764,0.17742124502002662,0.8788261315849079,103.4,7.431263124999816e-05,1.0,control,279428
249.60242460689042,0.17834893474333868,0.8445712711379845,103.4,0.00027946656249999935,0.9419675897192168,fps,279428
251.14759271553146,0.15301601535232662,0.8928900571636559,101.2,7.440780830000051e-05,1.0,control,194497
251.38010348894272,0.15346315260492369,0.8523083272826754,101.2,0.0002781840812499979,0.9018178496006167,fps,194497
251.39909462234246,0.21503820093126447,0.8170296124996963,102.0,7.492384165000203e-05,1.0,control,745479
251.70244460308857,0.21535713004762932,0.8478779070061444,102.0,0.0002788379208500004,0.8888211186549717,fps,745479
254.27506370303465,0.18633910016609498,0.906854052670089,100.10000000000001,7.540558124999848e-05,1.0,control,770898
255.10656878877012,0.18647959340114914,0.9262723227891081,101.0,0.0002781943124999998,0.8748478616447545,fps,770898
250.8876898484411,0.1896593248534205,0.9097743561636712,100.10000000000001,7.415713540000013e-05,1.0,control,494892
251.0412040745666,0.18984492904783143,0.9204317158019439,100.10000000000001,0.0002770255124999977,0.8327800829716929,fps,494892
251.0297226643761,0.17700435627360186,0.8391169965253983,100.2,7.50916396000008e-05,1.0,control,425430
250.97399182368173,0.17719390542102825,0.8604317158019442,100.2,0.00027812365000000057,0.8872299293101013,fps,425430
256.6383751942614,0.17820588329799855,0.8943002438742896,105.2,7.464767705000099e-05,1.0,control,621188
256.95964563754427,0.1785689951739771,0.935519495716748,110.0,0.0002776931437500025,0.8425880828567862,fps,621188
